20140401_03/009 1 0.40534,0.40534,0.30097,0.22087,0.15534,0.09466,0.02913,-0.02184,-0.06311,-0.09951,-0.12621,-0.15049,-0.16990,-0.18932,-0.20388,-0.21845,-0.23544,-0.24757,-0.25971,-0.26942,-0.27913,-0.28641,-0.29126,-0.29854,-0.30340,-0.30583,-0.31068,-0.31311,-0.31796,-0.32039,-0.32524,-0.32767,-0.33010,-0.33252,-0.33252,-0.33252,-0.33252,-0.33252,-0.33010,-0.32767,-0.32524,-0.32039,-0.31796,-0.31068,-0.30583,-0.29854,-0.28883,-0.27913,-0.26942,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15534,-0.12621,-0.09709,-0.06311,-0.02670,0.01456,0.06068,0.10922,0.16748,0.23544 0.44903,0.42961,0.35680,0.31068,0.24029,0.23301,0.21845,0.19660,0.16262,0.13107,0.12621,0.12379,0.10680,0.09466,0.08252,0.06311,0.01699,-0.00243,-0.02184,-0.04369,-0.06311,-0.07524,-0.08738,-0.08981,-0.09951,-0.13592,-0.14806,-0.15291,-0.15534,-0.15777,-0.15777,-0.15777,-0.15777,-0.15534,-0.14563,-0.13592,-0.12136,-0.09951,-0.08738,-0.07039,-0.05097,-0.03883,-0.00971,-0.00243,0.00485,0.02184,0.06311,0.10437,0.11408,0.11408,0.11408,0.12864,0.15291,0.17233,0.17476,0.21117,0.22816,0.29854,0.34709,0.43932,0.46359,0.47816,0.49757,0.51699
20140401_03/009 2 0.40534,0.40534,0.30097,0.22087,0.15534,0.09466,0.03155,-0.02184,-0.06311,-0.09709,-0.12621,-0.15049,-0.16990,-0.18689,-0.20388,-0.21845,-0.23301,-0.24757,-0.25971,-0.26942,-0.27913,-0.28641,-0.29126,-0.29612,-0.30097,-0.30583,-0.31068,-0.31311,-0.31553,-0.32039,-0.32524,-0.32767,-0.33010,-0.33252,-0.33252,-0.33252,-0.33252,-0.33010,-0.33010,-0.32767,-0.32524,-0.32039,-0.31553,-0.31068,-0.30583,-0.29854,-0.28883,-0.27913,-0.26942,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15534,-0.12864,-0.09709,-0.06311,-0.02670,0.01456,0.06068,0.10922,0.16990,0.23544 0.43932,0.42961,0.37136,0.31553,0.23544,0.23544,0.20631,0.19903,0.16019,0.14078,0.12864,0.12379,0.10194,0.08738,0.07039,0.04854,0.02427,-0.00485,-0.01699,-0.03155,-0.06311,-0.07524,-0.08495,-0.09223,-0.10922,-0.13835,-0.14806,-0.15049,-0.15291,-0.15534,-0.15777,-0.15777,-0.15777,-0.15534,-0.15291,-0.14320,-0.12379,-0.11650,-0.09951,-0.08495,-0.07039,-0.05097,-0.02670,-0.00971,-0.00728,0.00728,0.05340,0.10194,0.11165,0.11408,0.12379,0.13592,0.15049,0.17476,0.18932,0.19175,0.21117,0.30097,0.35437,0.44417,0.44660,0.46359,0.49757,0.51699
20140401_03/009 3 0.40534,0.40534,0.30097,0.22087,0.15534,0.09466,0.03398,-0.01942,-0.06311,-0.09709,-0.12621,-0.15049,-0.16990,-0.18689,-0.20146,-0.21845,-0.23301,-0.24757,-0.25728,-0.26942,-0.27670,-0.28398,-0.29126,-0.29612,-0.30097,-0.30583,-0.30825,-0.31311,-0.31553,-0.32039,-0.32282,-0.32767,-0.33010,-0.33010,-0.33252,-0.33252,-0.33252,-0.33010,-0.33010,-0.32767,-0.32524,-0.32039,-0.31553,-0.31068,-0.30583,-0.29854,-0.28883,-0.27913,-0.26942,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15534,-0.12864,-0.09709,-0.06311,-0.02670,0.01456,0.06068,0.11165,0.16990,0.23544 0.43932,0.43204,0.36165,0.31553,0.24272,0.23058,0.18932,0.16990,0.15534,0.14320,0.14078,0.10922,0.09951,0.08981,0.08010,0.06311,0.02427,-0.01214,-0.01942,-0.03398,-0.05583,-0.07039,-0.08010,-0.09466,-0.11165,-0.13592,-0.15291,-0.15534,-0.15777,-0.16019,-0.16262,-0.16262,-0.16019,-0.15534,-0.15291,-0.14563,-0.13107,-0.11408,-0.09223,-0.08252,-0.06796,-0.04854,-0.04612,-0.02913,-0.00971,0.00485,0.05583,0.10194,0.10437,0.11408,0.12621,0.14563,0.14806,0.16505,0.17961,0.18204,0.19660,0.28883,0.36408,0.43689,0.43689,0.45874,0.48058,0.48544
20140401_03/009 4 0.40534,0.40534,0.30097,0.22330,0.15534,0.09709,0.03398,-0.01942,-0.06068,-0.09709,-0.12621,-0.14806,-0.16990,-0.18689,-0.20146,-0.21845,-0.23301,-0.24515,-0.25728,-0.26699,-0.27670,-0.28398,-0.29126,-0.29612,-0.30097,-0.30340,-0.30825,-0.31068,-0.31553,-0.32039,-0.32282,-0.32524,-0.32767,-0.33010,-0.33010,-0.33252,-0.33010,-0.33010,-0.32767,-0.32767,-0.32282,-0.32039,-0.31553,-0.31068,-0.30583,-0.29854,-0.28883,-0.27913,-0.26942,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15777,-0.12864,-0.09709,-0.06311,-0.02670,0.01456,0.06068,0.11165,0.16990,0.23544 0.44903,0.43204,0.34709,0.30583,0.24272,0.21845,0.18689,0.15534,0.15291,0.14320,0.12379,0.10922,0.09466,0.08981,0.08010,0.05583,0.02184,0.00000,-0.01942,-0.03641,-0.06311,-0.07767,-0.08252,-0.09223,-0.11165,-0.13350,-0.14806,-0.15049,-0.15291,-0.15777,-0.16262,-0.16262,-0.15777,-0.15291,-0.15049,-0.14563,-0.13592,-0.11650,-0.09951,-0.08252,-0.07524,-0.04126,-0.02427,-0.02184,-0.00485,0.02427,0.06068,0.10194,0.10680,0.10680,0.11408,0.12864,0.14806,0.15777,0.16019,0.19417,0.21117,0.26942,0.34951,0.45388,0.45631,0.45874,0.48058,0.48786
20140401_03/009 5 0.40534,0.40534,0.30097,0.22330,0.15777,0.09709,0.03641,-0.01699,-0.06068,-0.09709,-0.12379,-0.14806,-0.16748,-0.18689,-0.20146,-0.21602,-0.23058,-0.24515,-0.25728,-0.26699,-0.27670,-0.28398,-0.28883,-0.29612,-0.30097,-0.30340,-0.30825,-0.31068,-0.31553,-0.31796,-0.32282,-0.32524,-0.32767,-0.33010,-0.33010,-0.33010,-0.33010,-0.33010,-0.32767,-0.32524,-0.32282,-0.32039,-0.31553,-0.31068,-0.30340,-0.29612,-0.28883,-0.27913,-0.26942,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15777,-0.12864,-0.09709,-0.06311,-0.02670,0.01456,0.06068,0.11165,0.16990,0.23544 0.45631,0.42961,0.33738,0.26942,0.22816,0.20146,0.19903,0.16262,0.16019,0.14078,0.12379,0.09709,0.09223,0.08495,0.07767,0.05825,0.02184,0.00243,-0.01942,-0.04369,-0.06311,-0.08252,-0.09709,-0.10680,-0.11408,-0.12379,-0.14078,-0.15777,-0.16019,-0.16262,-0.16262,-0.16262,-0.16019,-0.15534,-0.14563,-0.14078,-0.13835,-0.12379,-0.12136,-0.09223,-0.07767,-0.05097,-0.03883,-0.02184,-0.00243,0.00971,0.04854,0.09951,0.11408,0.11650,0.12864,0.13107,0.13592,0.14806,0.15534,0.19175,0.20631,0.25243,0.33981,0.45388,0.46845,0.47087,0.47330,0.47816
20140401_03/009 6 0.40534,0.40534,0.30097,0.22330,0.15777,0.09709,0.03641,-0.01699,-0.06068,-0.09466,-0.12379,-0.14806,-0.16748,-0.18447,-0.20146,-0.21602,-0.23058,-0.24515,-0.25485,-0.26699,-0.27427,-0.28398,-0.28883,-0.29369,-0.29854,-0.30340,-0.30583,-0.31068,-0.31311,-0.31796,-0.32039,-0.32282,-0.32767,-0.32767,-0.33010,-0.33010,-0.33010,-0.33010,-0.32767,-0.32524,-0.32282,-0.32039,-0.31553,-0.31068,-0.30340,-0.29612,-0.28883,-0.27913,-0.26942,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15777,-0.12864,-0.09709,-0.06311,-0.02670,0.01456,0.06068,0.11165,0.16990,0.23544 0.45388,0.43689,0.33495,0.26699,0.23786,0.20146,0.19903,0.16505,0.13835,0.13592,0.10194,0.09466,0.08981,0.08252,0.07524,0.06068,0.03155,0.01456,-0.01214,-0.04612,-0.06553,-0.09223,-0.09951,-0.10437,-0.10922,-0.12621,-0.14806,-0.15777,-0.16262,-0.16990,-0.17233,-0.16990,-0.16262,-0.15777,-0.15534,-0.14806,-0.13835,-0.13592,-0.12379,-0.10194,-0.08010,-0.06553,-0.06311,-0.05097,-0.03398,-0.00243,0.04612,0.09951,0.11408,0.11650,0.11893,0.13107,0.13592,0.14806,0.14806,0.16748,0.18689,0.23786,0.29126,0.39563,0.45631,0.45631,0.45631,0.45388
20140401_03/009 7 0.40777,0.40777,0.30097,0.22330,0.15777,0.09709,0.03883,-0.01456,-0.05825,-0.09466,-0.12379,-0.14806,-0.16748,-0.18447,-0.19903,-0.21602,-0.23058,-0.24272,-0.25485,-0.26456,-0.27427,-0.28155,-0.28883,-0.29369,-0.29854,-0.30097,-0.30583,-0.30825,-0.31311,-0.31553,-0.32039,-0.32282,-0.32524,-0.32767,-0.33010,-0.33010,-0.33010,-0.33010,-0.32767,-0.32524,-0.32282,-0.32039,-0.31553,-0.31068,-0.30340,-0.29612,-0.28883,-0.27913,-0.26699,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15777,-0.12864,-0.09709,-0.06311,-0.02670,0.01456,0.06068,0.11165,0.16990,0.23544 0.44417,0.43204,0.33981,0.25971,0.23544,0.18447,0.16748,0.15291,0.11893,0.10194,0.09466,0.09223,0.08981,0.08010,0.07039,0.05097,0.03155,-0.00971,-0.02670,-0.04126,-0.05825,-0.08010,-0.09709,-0.10922,-0.11650,-0.13107,-0.14806,-0.15291,-0.16505,-0.16990,-0.17233,-0.17233,-0.16990,-0.16990,-0.16748,-0.15049,-0.13592,-0.13350,-0.11893,-0.11650,-0.09466,-0.07524,-0.05340,-0.04854,-0.03398,0.00243,0.04854,0.10437,0.11893,0.11893,0.12136,0.13350,0.14320,0.14806,0.15777,0.16990,0.20631,0.25728,0.29126,0.39806,0.41262,0.45146,0.45388,0.45388
20140401_03/009 8 0.40777,0.40777,0.30097,0.22330,0.15777,0.09709,0.03883,-0.01456,-0.05825,-0.09466,-0.12379,-0.14563,-0.16748,-0.18447,-0.19903,-0.21359,-0.22816,-0.24272,-0.25485,-0.26456,-0.27427,-0.28155,-0.28883,-0.29369,-0.29854,-0.30097,-0.30340,-0.30825,-0.31068,-0.31553,-0.31796,-0.32282,-0.32524,-0.32767,-0.32767,-0.32767,-0.33010,-0.32767,-0.32767,-0.32524,-0.32282,-0.32039,-0.31553,-0.31068,-0.30340,-0.29612,-0.28883,-0.27913,-0.26699,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15777,-0.12864,-0.09709,-0.06553,-0.02670,0.01456,0.06068,0.11165,0.17233,0.23544 0.43689,0.43447,0.33738,0.26942,0.22816,0.18204,0.16505,0.16262,0.11650,0.09223,0.09223,0.09223,0.08252,0.08252,0.07767,0.04612,0.03155,-0.00243,-0.02184,-0.04369,-0.06553,-0.08252,-0.09951,-0.11408,-0.11893,-0.13107,-0.15049,-0.15291,-0.15534,-0.16748,-0.17233,-0.17476,-0.17476,-0.16990,-0.16748,-0.16505,-0.15291,-0.14563,-0.12621,-0.10922,-0.10680,-0.09223,-0.07524,-0.04854,-0.03398,0.00485,0.02184,0.05825,0.10194,0.11408,0.12864,0.13592,0.14563,0.15534,0.15777,0.17476,0.20388,0.25971,0.29369,0.33010,0.40049,0.45146,0.45146,0.44660
20140401_03/009 9 0.40534,0.40534,0.30097,0.22330,0.15777,0.09709,0.04126,-0.01214,-0.05825,-0.09466,-0.12136,-0.14563,-0.16505,-0.18204,-0.19903,-0.21359,-0.22816,-0.24029,-0.25243,-0.26456,-0.27184,-0.28155,-0.28641,-0.29126,-0.29612,-0.30097,-0.30340,-0.30583,-0.31068,-0.31311,-0.31796,-0.32039,-0.32282,-0.32524,-0.32767,-0.32767,-0.32767,-0.32767,-0.32767,-0.32524,-0.32282,-0.31796,-0.31553,-0.31068,-0.30340,-0.29612,-0.28883,-0.27913,-0.26699,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15777,-0.12864,-0.09951,-0.06553,-0.02670,0.01456,0.06068,0.11165,0.17233,0.23544 0.43932,0.43689,0.35680,0.28155,0.23786,0.17233,0.17233,0.12136,0.10437,0.08981,0.08738,0.08495,0.08495,0.08495,0.08010,0.04369,0.01942,-0.00243,-0.02184,-0.05097,-0.06311,-0.08495,-0.09709,-0.10680,-0.11893,-0.13107,-0.15049,-0.16019,-0.16262,-0.16748,-0.17476,-0.17718,-0.17718,-0.17476,-0.16748,-0.15777,-0.15291,-0.14078,-0.12379,-0.10922,-0.10680,-0.10437,-0.09223,-0.05825,-0.03641,-0.02184,0.02184,0.06068,0.10194,0.11408,0.13107,0.13592,0.14806,0.15777,0.15777,0.17233,0.20874,0.23544,0.28883,0.32524,0.38835,0.42961,0.42961,0.43204
20140401_03/009 10 0.40777,0.40777,0.30097,0.22330,0.15777,0.09709,0.04126,-0.01214,-0.05583,-0.09223,-0.12136,-0.14563,-0.16505,-0.18204,-0.19903,-0.21359,-0.22816,-0.24029,-0.25243,-0.26214,-0.27184,-0.27913,-0.28641,-0.29126,-0.29612,-0.29854,-0.30340,-0.30583,-0.30825,-0.31311,-0.31553,-0.32039,-0.32282,-0.32524,-0.32524,-0.32767,-0.32767,-0.32767,-0.32524,-0.32524,-0.32282,-0.31796,-0.31311,-0.30825,-0.30340,-0.29612,-0.28883,-0.27913,-0.26699,-0.25485,-0.24029,-0.22330,-0.20388,-0.18204,-0.15777,-0.12864,-0.09951,-0.06553,-0.02913,0.01214,0.05825,0.11165,0.17233,0.23544 0.44417,0.44175,0.37379,0.29612,0.22816,0.17476,0.16262,0.10680,0.08738,0.08495,0.08495,0.08252,0.08252,0.08252,0.08010,0.04126,0.01699,-0.00243,-0.01942,-0.05097,-0.07282,-0.08981,-0.09709,-0.10680,-0.11650,-0.13107,-0.14806,-0.15291,-0.16019,-0.16505,-0.17476,-0.17718,-0.17476,-0.16748,-0.16262,-0.16019,-0.15777,-0.15049,-0.14078,-0.11893,-0.11165,-0.10437,-0.10194,-0.06553,-0.03155,-0.02184,0.00000,0.06068,0.10194,0.11408,0.12621,0.12864,0.14078,0.16019,0.17476,0.17718,0.20874,0.23301,0.27184,0.30340,0.32282,0.41019,0.41262,0.43204
