20140325_07/003 1 0.72573,0.27913,0.21602,0.10922,-0.05097,-0.09951,-0.14806,-0.19417,-0.23301,-0.26456,-0.29369,-0.31311,-0.33010,-0.34466,-0.35437,-0.36165,-0.36893,-0.37621,-0.38350,-0.38835,-0.39320,-0.39806,-0.40049,-0.40291,-0.40534,-0.40534,-0.40777,-0.40777,-0.40777,-0.40777,-0.40534,-0.40534,-0.40534,-0.40291,-0.40049,-0.39806,-0.39563,-0.39078,-0.38592,-0.37864,-0.37136,-0.36408,-0.35922,-0.35194,-0.34709,-0.33981,-0.33010,-0.31796,-0.30340,-0.28883,-0.26942,-0.25971,-0.24029,-0.21117,-0.19660,-0.18204,-0.15534,-0.11165,-0.07282,-0.03641,0.03641,0.27184,0.31796,0.33495 -1.00000,-1.00000,-1.00000,0.10922,-0.05097,-0.09951,-0.14806,-0.19417,-0.23301,-0.26456,-0.29369,-0.31311,-0.33010,-0.34466,-0.35437,-0.36165,-0.36893,-0.37621,-0.38350,-0.38835,-0.39320,-0.39806,-0.40049,-0.40291,-0.40534,-0.40534,-0.40777,-0.40777,-0.40777,-0.40777,-0.40534,-0.40534,-0.40534,-0.40291,-0.40049,-0.39806,-0.39563,-0.39078,-0.38592,-0.37864,-0.37136,-0.36408,-0.35922,-0.35194,-0.34709,-0.33981,-0.33010,-0.31796,-0.30340,-0.28883,-0.26942,-0.25971,-0.24029,-0.21117,-0.19660,-0.18204,-0.15534,-0.11165,-0.07282,-0.03641,0.03641,0.27184,-1.00000,-1.00000
20140325_07/003 2 0.96117,0.27670,0.21359,0.10922,-0.05340,-0.10194,-0.15049,-0.19660,-0.23544,-0.26699,-0.29369,-0.31553,-0.33252,-0.34466,-0.35680,-0.36408,-0.37136,-0.37864,-0.38350,-0.39078,-0.39563,-0.40049,-0.40291,-0.40534,-0.40534,-0.40777,-0.40777,-0.40777,-0.40777,-0.40777,-0.40777,-0.40777,-0.40534,-0.40534,-0.40291,-0.40049,-0.39563,-0.39320,-0.38592,-0.38107,-0.37379,-0.36650,-0.35922,-0.35437,-0.34709,-0.33981,-0.33252,-0.32039,-0.30583,-0.28883,-0.27184,-0.26214,-0.24029,-0.21359,-0.19417,-0.17961,-0.15777,-0.11408,-0.07282,-0.03883,0.03398,0.27184,0.31553,0.33495 -1.00000,-1.00000,-1.00000,0.10922,-0.05340,-0.10194,-0.15049,-0.19660,-0.23544,-0.26699,-0.29369,-0.31553,-0.33252,-0.34466,-0.35680,-0.36408,-0.37136,-0.37864,-0.38350,-0.39078,-0.39563,-0.40049,-0.40291,-0.40534,-0.40534,-0.40777,-0.40777,-0.40777,-0.40777,-0.40777,-0.40777,-0.40777,-0.40534,-0.40534,-0.40291,-0.40049,-0.39563,-0.39320,-0.38592,-0.38107,-0.37379,-0.36650,-0.35922,-0.35437,-0.34709,-0.33981,-0.33252,-0.32039,-0.30583,-0.28883,-0.27184,-0.26214,-0.24029,-0.21359,-0.19417,-0.17961,-0.15777,-0.11408,-0.07282,-0.03883,0.03398,0.27184,-1.00000,-1.00000
20140325_07/003 3 0.66505,0.27427,0.21359,0.10680,-0.05825,-0.10437,-0.15291,-0.19903,-0.23786,-0.26942,-0.29612,-0.31796,-0.33495,-0.34709,-0.35680,-0.36650,-0.37379,-0.38107,-0.38592,-0.39078,-0.39563,-0.40049,-0.40291,-0.40534,-0.40777,-0.40777,-0.41019,-0.41019,-0.41019,-0.41019,-0.40777,-0.40777,-0.40777,-0.40534,-0.40291,-0.40049,-0.39806,-0.39320,-0.38835,-0.38107,-0.37379,-0.36650,-0.36165,-0.35680,-0.34951,-0.33981,-0.33252,-0.32039,-0.30583,-0.29126,-0.27184,-0.26214,-0.24272,-0.21602,-0.19417,-0.17961,-0.15777,-0.11408,-0.07282,-0.03883,0.03155,0.27913,0.31553,0.33252 -1.00000,-1.00000,-1.00000,0.10680,-0.05825,-0.10437,-0.15291,-0.19903,-0.23786,-0.26942,-0.29612,-0.31796,-0.33495,-0.34709,-0.35680,-0.36650,-0.37379,-0.38107,-0.38592,-0.39078,-0.39563,-0.40049,-0.40291,-0.40534,-0.40777,-0.40777,-0.41019,-0.41019,-0.41019,-0.41019,-0.40777,-0.40777,-0.40777,-0.40534,-0.40291,-0.40049,-0.39806,-0.39320,-0.38835,-0.38107,-0.37379,-0.36650,-0.36165,-0.35680,-0.34951,-0.33981,-0.33252,-0.32039,-0.30583,-0.29126,-0.27184,-0.26214,-0.24272,-0.21602,-0.19417,-0.17961,-0.15777,-0.11408,-0.07282,-0.03883,0.03155,0.27913,-1.00000,-1.00000
20140325_07/003 4 0.66019,0.26942,0.21359,0.10680,-0.06311,-0.10922,-0.15534,-0.19903,-0.23786,-0.26942,-0.29612,-0.31796,-0.33495,-0.34951,-0.35922,-0.36893,-0.37621,-0.38107,-0.38835,-0.39320,-0.39806,-0.40049,-0.40534,-0.40534,-0.40777,-0.41019,-0.41019,-0.41262,-0.41019,-0.41019,-0.41019,-0.41019,-0.40777,-0.40777,-0.40534,-0.40291,-0.39806,-0.39563,-0.38835,-0.38350,-0.37621,-0.36893,-0.36165,-0.35680,-0.35194,-0.34223,-0.33252,-0.32282,-0.30825,-0.29126,-0.27427,-0.26456,-0.24515,-0.21602,-0.19417,-0.17718,-0.15777,-0.11650,-0.07282,-0.03883,0.02913,0.28155,0.31311,0.33252 -1.00000,-1.00000,-1.00000,0.10680,-0.06311,-0.10922,-0.15534,-0.19903,-0.23786,-0.26942,-0.29612,-0.31796,-0.33495,-0.34951,-0.35922,-0.36893,-0.37621,-0.38107,-0.38835,-0.39320,-0.39806,-0.40049,-0.40534,-0.40534,-0.40777,-0.41019,-0.41019,-0.41262,-0.41019,-0.41019,-0.41019,-0.41019,-0.40777,-0.40777,-0.40534,-0.40291,-0.39806,-0.39563,-0.38835,-0.38350,-0.37621,-0.36893,-0.36165,-0.35680,-0.35194,-0.34223,-0.33252,-0.32282,-0.30825,-0.29126,-0.27427,-0.26456,-0.24515,-0.21602,-0.19417,-0.17718,-0.15777,-0.11650,-0.07282,-0.03883,0.02913,0.28155,-1.00000,-1.00000
20140325_07/003 5 0.68447,0.26699,0.21117,0.10680,-0.06311,-0.11165,-0.15777,-0.20146,-0.24029,-0.27184,-0.29612,-0.32039,-0.33738,-0.34951,-0.36165,-0.36893,-0.37864,-0.38350,-0.38835,-0.39320,-0.39806,-0.40291,-0.40534,-0.40777,-0.41019,-0.41262,-0.41262,-0.41262,-0.41262,-0.41262,-0.41262,-0.41019,-0.41019,-0.40777,-0.40777,-0.40291,-0.40049,-0.39563,-0.39078,-0.38350,-0.37621,-0.36893,-0.36408,-0.35922,-0.35437,-0.34223,-0.33495,-0.32282,-0.30825,-0.29126,-0.27670,-0.26456,-0.24515,-0.21845,-0.19417,-0.17718,-0.15777,-0.11893,-0.07282,-0.03883,0.02913,0.28398,0.31311,0.33010 -1.00000,-1.00000,-1.00000,0.10680,-0.06311,-0.11165,-0.15777,-0.20146,-0.24029,-0.27184,-0.29612,-0.32039,-0.33738,-0.34951,-0.36165,-0.36893,-0.37864,-0.38350,-0.38835,-0.39320,-0.39806,-0.40291,-0.40534,-0.40777,-0.41019,-0.41262,-0.41262,-0.41262,-0.41262,-0.41262,-0.41262,-0.41019,-0.41019,-0.40777,-0.40777,-0.40291,-0.40049,-0.39563,-0.39078,-0.38350,-0.37621,-0.36893,-0.36408,-0.35922,-0.35437,-0.34223,-0.33495,-0.32282,-0.30825,-0.29126,-0.27670,-0.26456,-0.24515,-0.21845,-0.19417,-0.17718,-0.15777,-0.11893,-0.07282,-0.03883,0.02913,0.28398,-1.00000,-1.00000
20140325_07/003 6 0.68204,0.26214,0.21117,0.10437,-0.05583,-0.11650,-0.16019,-0.20388,-0.24029,-0.27184,-0.29854,-0.32039,-0.33738,-0.35194,-0.36408,-0.37136,-0.37864,-0.38592,-0.39078,-0.39563,-0.40049,-0.40291,-0.40777,-0.40777,-0.41019,-0.41262,-0.41262,-0.41505,-0.41505,-0.41262,-0.41262,-0.41262,-0.41019,-0.41019,-0.40777,-0.40534,-0.40291,-0.39806,-0.39078,-0.38592,-0.37864,-0.37136,-0.36408,-0.36165,-0.35437,-0.34466,-0.33495,-0.32524,-0.31068,-0.29369,-0.27913,-0.26699,-0.24757,-0.22087,-0.19417,-0.17718,-0.15777,-0.12136,-0.07282,-0.03883,0.02913,0.28641,0.31068,0.33010 -1.00000,-1.00000,-1.00000,0.10437,-0.05583,-0.11650,-0.16019,-0.20388,-0.24029,-0.27184,-0.29854,-0.32039,-0.33738,-0.35194,-0.36408,-0.37136,-0.37864,-0.38592,-0.39078,-0.39563,-0.40049,-0.40291,-0.40777,-0.40777,-0.41019,-0.41262,-0.41262,-0.41505,-0.41505,-0.41262,-0.41262,-0.41262,-0.41019,-0.41019,-0.40777,-0.40534,-0.40291,-0.39806,-0.39078,-0.38592,-0.37864,-0.37136,-0.36408,-0.36165,-0.35437,-0.34466,-0.33495,-0.32524,-0.31068,-0.29369,-0.27913,-0.26699,-0.24757,-0.22087,-0.19417,-0.17718,-0.15777,-0.12136,-0.07282,-0.03883,0.02913,0.28641,-1.00000,-1.00000
20140325_07/003 7 0.96117,0.25971,0.21117,0.10437,-0.04369,-0.11893,-0.16262,-0.20631,-0.24272,-0.27427,-0.29854,-0.32039,-0.33981,-0.35437,-0.36408,-0.37379,-0.38107,-0.38592,-0.39320,-0.39806,-0.40049,-0.40534,-0.40777,-0.41019,-0.41262,-0.41505,-0.41505,-0.41505,-0.41505,-0.41505,-0.41505,-0.41262,-0.41262,-0.41019,-0.41019,-0.40534,-0.40291,-0.39806,-0.39320,-0.38592,-0.37864,-0.37136,-0.36650,-0.36165,-0.35680,-0.34709,-0.33495,-0.32524,-0.31068,-0.29369,-0.28155,-0.26699,-0.24757,-0.22087,-0.19417,-0.17718,-0.15777,-0.12136,-0.07524,-0.03641,0.02670,0.28641,0.30825,0.32767 -1.00000,-1.00000,-1.00000,0.10437,-0.04369,-0.11893,-0.16262,-0.20631,-0.24272,-0.27427,-0.29854,-0.32039,-0.33981,-0.35437,-0.36408,-0.37379,-0.38107,-0.38592,-0.39320,-0.39806,-0.40049,-0.40534,-0.40777,-0.41019,-0.41262,-0.41505,-0.41505,-0.41505,-0.41505,-0.41505,-0.41505,-0.41262,-0.41262,-0.41019,-0.41019,-0.40534,-0.40291,-0.39806,-0.39320,-0.38592,-0.37864,-0.37136,-0.36650,-0.36165,-0.35680,-0.34709,-0.33495,-0.32524,-0.31068,-0.29369,-0.28155,-0.26699,-0.24757,-0.22087,-0.19417,-0.17718,-0.15777,-0.12136,-0.07524,-0.03641,0.02670,0.28641,-1.00000,-1.00000
20140325_07/003 8 0.96117,0.25971,0.20874,0.10437,-0.03398,-0.12379,-0.16505,-0.20631,-0.24515,-0.27427,-0.30097,-0.32282,-0.33981,-0.35437,-0.36650,-0.37379,-0.38350,-0.38835,-0.39320,-0.39806,-0.40291,-0.40534,-0.41019,-0.41019,-0.41262,-0.41505,-0.41748,-0.41748,-0.41748,-0.41505,-0.41505,-0.41505,-0.41262,-0.41262,-0.41019,-0.40777,-0.40534,-0.40049,-0.39563,-0.38835,-0.38107,-0.37379,-0.36650,-0.36408,-0.35680,-0.34709,-0.33738,-0.32524,-0.31068,-0.29369,-0.28155,-0.26942,-0.25000,-0.22330,-0.19660,-0.17476,-0.15534,-0.12379,-0.07524,-0.03641,0.02913,0.28398,0.30583,0.32524 -1.00000,-1.00000,-1.00000,0.10437,-0.03398,-0.12379,-0.16505,-0.20631,-0.24515,-0.27427,-0.30097,-0.32282,-0.33981,-0.35437,-0.36650,-0.37379,-0.38350,-0.38835,-0.39320,-0.39806,-0.40291,-0.40534,-0.41019,-0.41019,-0.41262,-0.41505,-0.41748,-0.41748,-0.41748,-0.41505,-0.41505,-0.41505,-0.41262,-0.41262,-0.41019,-0.40777,-0.40534,-0.40049,-0.39563,-0.38835,-0.38107,-0.37379,-0.36650,-0.36408,-0.35680,-0.34709,-0.33738,-0.32524,-0.31068,-0.29369,-0.28155,-0.26942,-0.25000,-0.22330,-0.19660,-0.17476,-0.15534,-0.12379,-0.07524,-0.03641,0.02913,0.28398,-1.00000,-1.00000
20140325_07/003 9 0.96117,0.25728,0.20874,0.10437,-0.02427,-0.12621,-0.16748,-0.20874,-0.24515,-0.27670,-0.30097,-0.32282,-0.33981,-0.35680,-0.36650,-0.37621,-0.38350,-0.39078,-0.39563,-0.40049,-0.40291,-0.40777,-0.41019,-0.41262,-0.41505,-0.41748,-0.41748,-0.41748,-0.41748,-0.41748,-0.41748,-0.41505,-0.41505,-0.41262,-0.41262,-0.41019,-0.40534,-0.40291,-0.39563,-0.38835,-0.38107,-0.37379,-0.36893,-0.36650,-0.35922,-0.34951,-0.33981,-0.32767,-0.31311,-0.29612,-0.28398,-0.26942,-0.25000,-0.22573,-0.19660,-0.17476,-0.15534,-0.12379,-0.07767,-0.03641,0.02913,0.27913,0.30583,0.32524 -1.00000,-1.00000,-1.00000,0.10437,-0.02427,-0.12621,-0.16748,-0.20874,-0.24515,-0.27670,-0.30097,-0.32282,-0.33981,-0.35680,-0.36650,-0.37621,-0.38350,-0.39078,-0.39563,-0.40049,-0.40291,-0.40777,-0.41019,-0.41262,-0.41505,-0.41748,-0.41748,-0.41748,-0.41748,-0.41748,-0.41748,-0.41505,-0.41505,-0.41262,-0.41262,-0.41019,-0.40534,-0.40291,-0.39563,-0.38835,-0.38107,-0.37379,-0.36893,-0.36650,-0.35922,-0.34951,-0.33981,-0.32767,-0.31311,-0.29612,-0.28398,-0.26942,-0.25000,-0.22573,-0.19660,-0.17476,-0.15534,-0.12379,-0.07767,-0.03641,0.02913,0.27913,-1.00000,-1.00000
20140325_07/003 10 0.63835,0.25728,0.20631,0.10437,-0.01699,-0.12864,-0.16990,-0.21117,-0.24757,-0.27670,-0.30340,-0.32524,-0.34223,-0.35680,-0.36893,-0.37621,-0.38592,-0.39078,-0.39563,-0.40049,-0.40534,-0.40777,-0.41019,-0.41262,-0.41505,-0.41748,-0.41990,-0.41990,-0.41990,-0.41748,-0.41748,-0.41748,-0.41505,-0.41505,-0.41262,-0.41019,-0.40777,-0.40291,-0.39806,-0.39078,-0.38350,-0.37621,-0.37136,-0.36650,-0.36165,-0.35194,-0.33981,-0.32767,-0.31311,-0.29612,-0.28641,-0.27184,-0.25243,-0.22573,-0.19660,-0.17476,-0.15534,-0.12379,-0.08010,-0.03641,0.02913,0.27427,0.30340,0.32282 -1.00000,-1.00000,-1.00000,0.10437,-0.01699,-0.12864,-0.16990,-0.21117,-0.24757,-0.27670,-0.30340,-0.32524,-0.34223,-0.35680,-0.36893,-0.37621,-0.38592,-0.39078,-0.39563,-0.40049,-0.40534,-0.40777,-0.41019,-0.41262,-0.41505,-0.41748,-0.41990,-0.41990,-0.41990,-0.41748,-0.41748,-0.41748,-0.41505,-0.41505,-0.41262,-0.41019,-0.40777,-0.40291,-0.39806,-0.39078,-0.38350,-0.37621,-0.37136,-0.36650,-0.36165,-0.35194,-0.33981,-0.32767,-0.31311,-0.29612,-0.28641,-0.27184,-0.25243,-0.22573,-0.19660,-0.17476,-0.15534,-0.12379,-0.08010,-0.03641,0.02913,0.27427,-1.00000,-1.00000
