20140506_01/016 1 0.38835,0.01699,-0.05825,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39078,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583 0.38835,0.01699,-0.05825,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39078,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583
20140506_01/016 2 0.39320,0.01699,-0.05825,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583 0.39320,0.01699,-0.05825,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583
20140506_01/016 3 0.39806,0.01699,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583 0.39806,0.01699,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583
20140506_01/016 4 0.40534,0.01699,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583 0.40534,0.01699,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583
20140506_01/016 5 0.41019,0.01699,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583 0.41019,0.01699,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583
20140506_01/016 6 0.41505,0.01456,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583 0.41505,0.01456,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583
20140506_01/016 7 0.42233,0.01456,-0.05825,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583 0.42233,0.01456,-0.05825,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583
20140506_01/016 8 0.42961,0.01456,-0.05825,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583 0.42961,0.01456,-0.05825,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05583
20140506_01/016 9 0.43689,0.01456,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05340 0.43689,0.01456,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44660,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44660,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30340,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05340
20140506_01/016 10 0.43689,0.01456,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44417,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44417,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30097,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05340 0.43689,0.01456,-0.05583,-0.11165,-0.15777,-0.19903,-0.23544,-0.26699,-0.29612,-0.32282,-0.34466,-0.36165,-0.37864,-0.39078,-0.40291,-0.41505,-0.42233,-0.43204,-0.43932,-0.44417,-0.45146,-0.45631,-0.46117,-0.46359,-0.46845,-0.47087,-0.47330,-0.47573,-0.47816,-0.47816,-0.48058,-0.48058,-0.48058,-0.48058,-0.47816,-0.47816,-0.47816,-0.47573,-0.47330,-0.47087,-0.46845,-0.46359,-0.46117,-0.45631,-0.45146,-0.44417,-0.43932,-0.43204,-0.42476,-0.41505,-0.40291,-0.39320,-0.37864,-0.36408,-0.34466,-0.32524,-0.30097,-0.27670,-0.25000,-0.21845,-0.18447,-0.14563,-0.10194,-0.05340
